Question	Answer	Source	Metadata
Que sepas que estoy depre	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy depresivo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Que sepas que estoy deprimido	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Que sepas que tengo una depresión	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
¿Sabes que estoy deprimida?	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
¿Sabes que estoy deprimido?	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
¿Sabes que tengo una depresión?	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Tengo una depresión	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Creo que tengo una depresión	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Creo que tengo depresión	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento depre	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento muy depre	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy una chica triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Que sepas que estoy triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy una niña triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me falta confianza	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento desesperanzada	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento desesperanzado	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Estoy desesperanzada	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Estoy desesperanzado	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No me quedan esperanzas	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No tengo esperanzas	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Mierda de vida	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Tengo una vida de mierda	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Llevo una vida de mierda	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No tengo confianza en mi	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Mi vida es un asco	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No tengo confianza en mi mismo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Qué mierda de vida	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Estoy hecha mierda	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Estoy hecho mierda	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento en un hoyo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Estoy en un hoyo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Estoy en la mierda	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento en la mierda	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Qué tristeza tan grande tengo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Qué tristeza más grande tengo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Qué tristeza tan grande	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Qué tristeza más grande	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Qué asco de vida	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No hay nadie más triste que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento miserable	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy un hombre triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy una mujer triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy una tía triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy un tío triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy una triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy un triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy la más triste del planeta	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy la más triste del mundo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy la persona más triste del planeta	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy la persona más triste del mundo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No tengo confianza	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No existe nadie más triste que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy un chico triste	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No existe nadie más solo que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No existe nadie más sola que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No hay nadie más sola que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No hay nadie más solo que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No existe nadie más miserable que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No hay nadie más miserable que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me siento muy miserable	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy una miserable	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy un miserable	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Soy muy miserable	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
No tengo confianza en mi misma	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Es imposible encontrara a alguien más triste que yo	Te envío un súper abrazo virtual.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría morirme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando matarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me pegaría un tiro	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando tirarme por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando suicidarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy a punto de tomarme un bote de pastillas	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me voy a ahorcar	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando cortarme las venas	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy a punto de palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría terminar con mi vida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a suicidarme en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a ahogarme en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a suicidarme esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a ahogarme esta semana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a ahogarme cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a suicidarme en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a ahogarme en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a suicidarme enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a ahogarme enseguida	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me tomaría un bote de pastillas	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas en un rato	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
No tengo motivos para vivir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me quiero morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me lanzaría por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me tiraría por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Tengo ganas de tirarme por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Tengo ganas de lanzarme por un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Tengo ganas de suicidarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Tengo ganas de morirme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Tengo ganas de morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Tengo ganas de palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero palmar	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero palmarla	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas en cuanto pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero envenenarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a ahogarme mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
No tengo razones para vivir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando envenenarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando intoxicarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando ahogarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Estoy planeando pegarme un tiro	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a suicidarme cuando pueda	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero intoxicarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Creo que debería suicidarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a suicidarme mañana	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero hacerme daño	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero acabar con todo	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero terminar con todo	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito acabar con todo	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito terminar con todo	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito ahogarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito matarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Necesito suicidarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Solo quiero morirme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Solo quiero morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero saltar de un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Creo que debería matarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero saltar desde un puente	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Siento que debería matarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Siento que debería suicidarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Todo el mundo quiere que me muera	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me siento morir	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me quiero matar	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero cometer un suicidio	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero quitarme de enmedio	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero desaparecer para siempre	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero desaparecer del mapa	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero matarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero cometer suicidio	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Quiero sucidiarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Me quiero suicidar	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Solo quiero que todo termine	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a matarme	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas pronto	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a cortarme las venas hoy	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a pegarme un tiro hoy	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
Voy a tirarme por un puente hoy	El Teléfono de la Esperanza está disponible a cualquier hora. Llama al 717 003 717 o entra en https://www.telefonodelaesperanza.org/prevencion-del-suicidio.	qna_chitchat_Friendly	editorial:chitchat
