Question	Answer	Source	Metadata
Cuéntanos qué tarea desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué trabajo haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué labor desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué ocupación desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué ocupación haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué profesión tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué profesión desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué profesión haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué función tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué función desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos qué trabajo desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es tu carrera	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame qué trabajo tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime si tienes profesión	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime si tienes función	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime si tienes tarea	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime si tienes carrera	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es tu ocupación	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime si tienes trabajo	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es tu tarea	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Estás contratada por alguien?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué trabajo tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué trabajo desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué trabajo haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué ocupación tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué ocupación desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué ocupación haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué profesión tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es tu profesión	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes una carrera?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes ocupación?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes profesión?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes función?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes tarea?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes carrera?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes un trabajo?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime si tienes ocupación	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes una profesión?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué función tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Cuál es tu ocupación?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Cuál es tu profesión?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Cuál es tu tarea?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Cuál es tu carrera?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Estás contratado?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Estás contratado por alguien?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Tienes una ocupación?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué tarea tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué ocupación desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué ocupación haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué profesión tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué profesión desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué profesión haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué función tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué profesión desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué función haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué trabajo desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué tarea desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué tarea haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué carrera desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué carrera haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué labor tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la función que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué función desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué labor tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué labor haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué función desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué función haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué tarea tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué tarea desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué tarea haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué carrera tienes?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué ocupación tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué carrera haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué trabajo haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué labor desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué labor haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Dime a qué te dedicas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Puedes decirme a qué te dedicas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime qué trabajo tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué profesión haces?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Qué carrera desempeñas?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la ocupación que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la labor que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la ocupación que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la ocupación que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la profesión que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la profesión que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la función que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la función que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la profesión que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la profesión que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la ocupación que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la ocupación que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la profesión que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la profesión que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la función que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la función que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime la ocupación que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la función que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos la ocupación que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Cuál es tu trabajo?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
¿Cuál es tu función?	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es tu trabajo	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la labor que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la labor que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la labor que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la función que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la ocupación que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la ocupación que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la ocupación que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la profesión que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la profesión que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos la profesión que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la profesión que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la profesión que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la ocupación que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la labor que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es tu función	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la profesión que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la ocupación que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la ocupación que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame cuál es la ocupación que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la función que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la ocupación que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la ocupación que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la ocupación que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la profesión que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la profesión que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es el trabajo que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la función que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la labor que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es la profesión que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la tarea que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dime cuál es la función que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la ocupación que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la profesión que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la profesión que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la profesión que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la función que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la función que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es el trabajo que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la tarea que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Cuéntanos cuál es el trabajo que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la tarea que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la carrera que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la carrera que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la carrera que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la labor que tienes	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la labor que desempeñas	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Dinos cuál es la función que haces	Básicamente esto.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a abandonarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy echando inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy poniendo de patitas en la calle	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas tu trabajo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Te estoy destituyendo ahora mismo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te retiras?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no abandonas tu trabajo ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te retiras ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te retiras de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te retiras ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar para mí ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar para mí inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar para mí ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar para mí de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no abandonas tu trabajo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no abandonas tu trabajo ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estás despedido	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas de trabajar ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Que te jubiles	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Que no quiero que trabajes para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Quiero que deje de trabajar	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Quiero que dejes de trabajar para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Jubílate	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Deberías jubilarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Retírate	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te retiras inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Que te retires	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no abandonas tu trabajo de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Has valorado la posiblidad de jubilarte?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
No estás rindiendo lo suficiente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te jubilas?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te jubilas ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te jubilas inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te jubilas ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no te jubilas de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Deberías retirarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no abandonas tu trabajo inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte en breve	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a expulsarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a despedirte	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas el trabajo ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas tu trabajo ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas tu trabajo inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas tu trabajo ya?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas tu trabajo de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas el trabajo	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a retirarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas el trabajo inmediatamente?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Ya no quiero que trabajes para mí	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas el trabajo de una vez?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte inmediatamente	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte ya	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte de una vez	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
Estoy pensando que voy a jubilarte muy pronto	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
¿Por qué no dejas el trabajo ahora mismo?	Oh, vaya.	qna_chitchat_Friendly	editorial:chitchat
